ITEM,CATEGORY,ADDITIONAL_CATEGORIES,AVAILABLE,PRICE,STATUS,PRODUCER,TITLE SPANISH,UNIT QUANTITY,UNIT,IS CREDIT,PACK SEPARATELY,MAX PER MEMBER,IMAGE URL,DESCRIPTION,LINK,WEIGHT,LABEL
SALE - Potato Chips Kickers Lg.,"Snacks, Nuts & Nut Butters",,0,8.00,Published,Billy Goat Chip Company,,1.0,Bag,true,FALSE,1,https://fairshares.org/wp-content/uploads/2020/04/Billy-Goat-Spicy.jpg,"12oz spicy potato chips - expired earlier this month, but still delicious!",,Light,
SALE - Potato Chips Original Lg.,"Snacks, Nuts & Nut Butters",,0,8.00,Published,Billy Goat Chip Company,,1.0,Bag,true,FALSE,2,https://fairshares.org/wp-content/uploads/2020/04/Billy-Goat-Original.jpg,"12oz bag, expired earlier this month, but still delicious!",,Light,
SALE! Pecan Halves,"Snacks, Nuts & Nut Butters",,0,16.50,Published,Mound City,,1.0,Bag,true,FALSE,6,https://static1.squarespace.com/static/57bba614f5e23115c18ded52/57bbc32d15d5dbc1c5327f3f/5820e13febbd1afe178812e2/1478549825852/pecan-halves-mound-city-2.jpg?format=500w,,,Light,
SALE! Pecan Pieces,"Snacks, Nuts & Nut Butters",,0,16.50,Published,All Fair Shares Producers,,1.0,Bag,true,FALSE,5,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5899461339512832.jpg?v=1620253513422,Still delicious! Dec 2024 date,,Light,
SALE! Whole Milk,Eggs/Yogurt/Milk,,1,7.50,Published,Ozark Mountain Creamery,,1.0,Quart,true,FALSE,1,/staticResource/resources/item-no-image.jpg,"Still delicious, great for that creamy soup you want to make this week!",,Light,Sell by 9/25
Sable Fish/LB*,Fish,,0,9.30,Published,Wild Alaska Salmon & Seafood,,1.0,lbs,true,FALSE,17,https://fairshares.org/wp-content/uploads/2020/04/Black-Cod.jpg,"Black Cod/Sable Fish, like budda!  4-5oz packages $33/LB",,Light,
Salame - Cacciatorini,Pastured Pork,,0,10.00,Draft,Salume Beddu,,1.0,1-each,true,FALSE,10,https://fairshares.org/wp-content/uploads/2020/04/Salume-Beddu-Finocchiona.jpg,"Delicious “Hunter’s” salami delicately flavored with black pepper, marjoram and red wine 6oz.",,Light,
Salame - Calabrese,Pastured Pork,,4,12.35,Published,Salume Beddu,,1.0,Package,true,FALSE,10,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5635792869261312.jpg?v=1648572567059,"Calabrese is spicy and bold flavored with dried chilies, smoked paprika, coriander, wine and garlic. 4.5oz",,Light,
Salame - Finocchiona,Pastured Pork,,7,12.35,Published,Salume Beddu,,1.0,Each,true,FALSE,10,https://fairshares.org/wp-content/uploads/2020/04/Salume-Beddu-Finocchiona.jpg,"Finocchiona, simple and straightforward. Tuscan stle flavored with toasted fennel, black pepper, garlic, and red wine. 4.5 oz",,Light,
Salame - Piccolo Fuoco,Pastured Pork,,0,10.00,Draft,Salume Beddu,,1.0,1-each,true,FALSE,6,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5387256945836032.jpg?v=1614109342917,"With ghost chiles, orange peel, allspice, garlic and red wine, this “Little Flame” has a fabulous citrusy heat that is irresistible.",,Light,
Salame - Veneto,Pastured Pork,,8,12.35,Published,Salume Beddu,,1.0,Pack,true,FALSE,10,https://fairshares.org/wp-content/uploads/2020/04/Salume-Bedda-Veneto.jpg,"Salume Beddu- Strong depth of flavor comprised of a medieval spice blend including cinnamon, nutmeg, cardamon, and a host of other spices. 4.5 oz",,Light,
Salame Choice,Pastured Pork,,0,12.35,Published,All Fair Shares Producers,,1.0,Each,true,FALSE,10,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5132285263216640.jpg?v=1612901415749,,,Light,
Sale Bell Peppers,Produce - Vegetables,,0,1.50,Published,All Fair Shares Producers,,1.0,3-pack,true,FALSE,4,/staticResource/resources/item-no-image.jpg,Bell peppers that are going bad quickly. You might have to cut them up a bit to get the good parts.,,Light,
Sale English Walnuts,"Snacks, Nuts & Nut Butters",,0,11.00,Published,Mound City,,1.0,Bag,true,FALSE,1,/staticResource/resources/item-no-image.jpg,,,Light,
Sale English Walnuts (1.0 Half Gallon),"Snacks, Nuts & Nut Butters",,0,7.05,Draft,Mound City,,1.0,Half Gallon,true,FALSE,10,/staticResource/resources/item-no-image.jpg,,,Light,
Sale Tortilla Chips: best by12/19/23,"Snacks, Nuts & Nut Butters",,1,1.75,Draft,Gringo's,,1.0,Each,true,FALSE,6,/staticResource/resources/item-no-image.jpg,Still tastes great. Expiration date on bag 12/19/23.These have been in cold storage and will last long past date!,,Light,Sale Half Price!!
Sale Yogurt - Blueberry best by 6/1,Eggs/Yogurt/Milk,,0,5.75,Published,Deerland Dairy,6.75/5.75,24.0,Oz.,true,FALSE,10,https://,"According to the National Dairy Council, when yogurt is properly stored in the refrigerator below 40 degrees, it can safely be consumed for seven to 14 days after purchase.",,Light,SALE!
Sale! Half & Half 10/8,Eggs/Yogurt/Milk,,1,4.25,Published,Rolling Lawn Farms,2.50,1.0,Bottle,true,FALSE,3,/staticResource/resources/item-no-image.jpg,"10/8 best by date, still delicious!",,Light,SALE!
Salmon - Fillet Pieces/LB*,Fish,,9,8.75,Published,Wild Alaska Salmon & Seafood,,1.0,Each,true,FALSE,17,https://fairshares.org/wp-content/uploads/2019/07/salmon.jpg,"Wild caught Salmon.  Packaged in 4.5 - 8+ ounce portions.($22.50/lb- $1.40 oz)",,Light,
Salmon - Fillet Whole/LB,Fish,,12,22.50,Published,Wild Alaska Salmon & Seafood,,1.0,Each,true,FALSE,6,/staticResource/resources/item-no-image.jpg,"Wild caught Salmon. Packaged in about 1.65 lb portions.($22.50/lb or $1.40/oz))",,Light,
Salmon - Wee,Wee Ones,,0,4.00,Published,Wild Alaska Salmon & Seafood,,1.0,Each,true,FALSE,2,/staticResource/resources/item-no-image.jpg,Small cuts of Salmon Fillet. Under 4 ounces.,,Light,
Salmon Candy,Fish,,1,17.00,Published,Wild Alaska Salmon & Seafood,,1.0,Each,true,FALSE,17,https://fairshares.org/wp-content/uploads/2020/04/Salmon-Candy.jpg,"Wild caught Smoked Salmon, sweetened. 4 oz",,Light,
Salsa - Black Bean & Corn,Canned/Dried/Frozen Produce & Condiments,,17,5.00,Published,Gringo's,,1.0,Pint,true,FALSE,17,https://fairshares.org/wp-content/uploads/2020/04/Gringo-Black-Bean-and-Corn-Salsa.jpg,"Gringo's Black Bean and Corn SalsaINGREDIENTS:tomatoes, black beans, sweet corn, peppers, onions, celery, white vinegar, lime juice, lemon juice, salt, garlic, and spices",,Medium,
Salsa - Gringo's,Canned/Dried/Frozen Produce & Condiments,,0,5.00,Draft,Gringo's,,1.0,Pint,true,FALSE,17,http://nebula.wsimg.com/fde4c60f28db4c69e49d8b80eb7b3178?AccessKeyId=09579A25420A216E49CA&disposition=0&alloworigin=1,Mild Salsa,,Medium,
Salsa - Gringo's Hawaiian,Canned/Dried/Frozen Produce & Condiments,,4,5.00,Published,Gringo's,,1.0,Pint,true,FALSE,6,https://fairshares.org/wp-content/uploads/2020/04/cans-004.jpeg,"Medium salsa with pineapple, soy sauce, a hint of ginger followed by a taste of honey and brown sugar Great on pulled pork, chicken, beef and seafood.INGREDIENTS:tomato concentrate, pineapple, onions, peppers, celery, soy sauce (wheat, soybeans, salt, benzoate 1/10th of 1%, citric acid, caramel coloring), pineapple juice, vinegar, lime juice, water, salt, lemon juice, honey, ginger, spices contains: wheat, soy",,Light,
Salsa - Gringo's Hot,Canned/Dried/Frozen Produce & Condiments,,11,5.00,Published,Gringo's,,1.0,Pint,true,FALSE,17,https://fairshares.org/wp-content/uploads/2020/04/Gringo-Hot-Salsa.jpg,"Hot Salsa INGREDIENTS:tomatoes, peppers, onions, celery, white vinegar, lime juice, lemon juice, salt, garlic, and spices",,Medium,
Salsa - Gringo's Medium,Canned/Dried/Frozen Produce & Condiments,,11,5.00,Published,Gringo's,,1.0,Pint,true,FALSE,17,https://fairshares.org/wp-content/uploads/2020/04/Gringo-Medium-Salsa.jpg,"Medium SalsaINGREDIENTS:tomatoes, peppers, onions, celery, white vinegar, lime juice, lemon juice, salt, garlic, and spices",,Medium,
Salsa - Gringo's Mild,Canned/Dried/Frozen Produce & Condiments,,7,5.00,Published,Gringo's,,1.0,Jar,true,FALSE,6,https://fairshares.org/wp-content/uploads/2020/04/Gringo-Mild-Salsa.jpg,"Mild salsatomatoes, peppers, onions, celery, white vinegar, lime juice, lemon juice, salt, garlic, and spices",,Light,
Salsa - Hot TM&G,Canned/Dried/Frozen Produce & Condiments,,0,6.50,Published,Two Men and a Garden,,1.0,Pint,true,FALSE,3,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5670095978364928.jpg?v=1614106460510,"Hot chunky salsa from Two Men and a Garden.INGREDIENTS:organic tomatoes, yellow onion, white vinegar, tomato paste, bell pepper, sugar, habanero, cilantro, garlic, salt, cumin",,Light,
Salsa - Medium - Mr.B's,Canned/Dried/Frozen Produce & Condiments,,0,5.00,Draft,B's Salsa & Hot Pepper Products,,1.0,Jar,true,FALSE,4,https://static1.squarespace.com/static/56affd051a5203d11aa1df7e/56b25e9ecf80a1861cb736fe/5aa667469140b73db6bb76ad/1520855055224/516A8756.jpg?format=1500w,Local salsa from Farmington Missouri.,,Light,
Salsa - Medium - Nolte,Canned/Dried/Frozen Produce & Condiments,,0,7.00,Draft,Nolte Hills Nursery,,1.0,Each,true,FALSE,10,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/6169453650903040.jpg?v=1676397714974,,,Light,
Salsa - Medium TM&G,Canned/Dried/Frozen Produce & Condiments,,0,6.50,Published,Two Men and a Garden,,1.0,Pint,true,FALSE,12,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5660660344029184.jpg?v=1614106501441,"Medium chunky salsa from Two Men and a Garden.INGREDIENTS:tomato, yellow onion, white vinegar, tomato paste, bell pepper, jalapeno, cilantro, garlic, salt, cumin",,Light,
Salsa -OF,Canned/Dried/Frozen Produce & Condiments,,0,8.00,Draft,Ozark Forest,,8.0,Oz.,true,FALSE,17,http://,Salsa,,Light,
Salsa- Ivan's,Canned/Dried/Frozen Produce & Condiments,,0,6.75,Draft,Ivan's Fig Farm,,1.0,Pint,true,FALSE,17,/staticResource/resources/item-no-image.jpg,Salsa,,Light,
Savoy Cabbage,Produce - Vegetables,,0,3.00,Draft,All Fair Shares Producers,,1.0,Head,true,FALSE,1,https://fairshares.org/wp-content/uploads/2020/04/savoy.jpg,"Savoy cabbage has crinkly leaves and is prized for its milder superior taste to regular green cabbage, but it can be used interchangeably.",,Light,
Scallions,Produce - Vegetables,,0,4.00,Draft,EarthDance Organic Farm School,,1.0,Bunch,true,FALSE,6,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5841598765203456.jpg?v=1618342321706,These are scallions with the bulbs.,,Light,
Scallions - No Root,Produce - Vegetables,,0,3.50,Draft,EarthDance Organic Farm School,,1.0,Bunch,true,FALSE,17,https://fairshares.org/wp-content/uploads/2020/02/LeekSaute.jpg,"Scallions cut just above the root so the greens will grow back and give us more throughout the season. If you are expecting the bulb, you'll be disappointed, but if you love the greens with just a tiny bit of the whites, you'll love them!",,Light,
Scamorza,Cheese,,0,6.50,Draft,Marcoot Jersey Creamery,,1.0,Package,true,FALSE,17,https://fairshares.org/wp-content/uploads/2020/04/Marcoot-Scarmoza.jpg,A salty melting Italian style cheese similar to an aged mozzarella.,,Light,
Scary Squash - Acorn,Produce - Vegetables,,0,0.50,Published,All Fair Shares Producers,,1.0,Each,true,FALSE,1,/staticResource/resources/item-no-image.jpg,We have some squash that are starting to go bad. Some are a little squishy and others have the start of mold in areas. Know you will be cleaning and cutting bad spots to get the good meat.,,Light,Sale!
Scary Squash - Spaghetti,Produce - Vegetables,,0,1.00,Published,All Fair Shares Producers,,1.0,Each,true,FALSE,2,/staticResource/resources/item-no-image.jpg,We have some squash that are starting to go bad. Some are a little squishy and others have the start of mold in areas. Know you will be cleaning and cutting bad spots to get the good meat.,,Light,Sale!
Scary Squash - Spaghetti (1.0 Large),Produce - Vegetables,,0,2.00,Published,All Fair Shares Producers,,1.0,Large,true,FALSE,10,/staticResource/resources/item-no-image.jpg,We have some squash that are starting to go bad. Some are a little squishy and others have the start of mold in areas. Know you will be cleaning and cutting bad spots to get the good meat.,,Light,Sale!
Scary Squash - Spaghetti (1.0 Small),Produce - Vegetables,,0,1.50,Published,All Fair Shares Producers,,1.0,Small,true,FALSE,10,/staticResource/resources/item-no-image.jpg,We have some squash that are starting to go bad. Some are a little squishy and others have the start of mold in areas. Know you will be cleaning and cutting bad spots to get the good meat.,,Light,Sale!
Schlafly Beer Order,Select Your Pickup Time,,0,1.00,Draft,Schlafly Beer,!,1.0,$,true,FALSE,50,https://fairshares.org/wp-content/uploads/2020/05/SchlaflyPale.jpg,"Order directly from Schlafly (TAP ROOM LOCATION ONLY) and let us know if you ordered beer by adding this to your cart (FS and UC locations only for now). Read full instructions here: https://fairshares.org/blog-post/its-schlafly-beer-thirty/Enter Qty. 1 for up to one case. 2 for up to 2 cases, etc.",,Heavy,
Sea Scallops/LB,Fish,,8,51.00,Published,Wild Alaska Salmon & Seafood,,1.0,Bag,true,FALSE,17,https://wildalaskasalmonandseafood.com/wp-content/uploads/2019/09/Scallops-in-Iron-Skillet_1000x666-100x100.jpg,Jumbo Sea Scallops aprox 1 pound bag. Around 15 pc.,,Light,
Seeded Janie's - Thursday,Bakery,,0,7.50,Published,Union Loafers,,1.0,Loaf,true,FALSE,2,https://union-loafers-cafe-and-bread-bakery.square.site/uploads/1/2/9/1/129144036/s642576876884555124_p166_i1_w500.jpeg,"Seeded Janie's BreadNaturally leavened bread with Janie’s Mill whole wheat, whole rye, pumpkin seeds, sunflower seeds, sesame seeds, millet and flax. Unsliced.",,Light,For Thursday!
Seeded Janie's Wednesday,Bakery,,0,7.50,Published,Union Loafers,,1.0,Loaf,true,FALSE,2,https://union-loafers-cafe-and-bread-bakery.square.site/uploads/1/2/9/1/129144036/s642576876884555124_p166_i1_w500.jpeg,"Seeded Janie's BreadNaturally leavened bread with Janie’s Mill whole wheat, whole rye, pumpkin seeds, sunflower seeds, sesame seeds, millet and flax.",,Light,For Wednesday
Seedy Wheaty - Frozen,Bakery,,7,3.50,Published,Companion Bakery,,1.0,Loaf,true,FALSE,3,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/4720615493861376.jpg?v=1614110591237,It's back!! Par baked seeded multigrain batard 14 oz,,Light,
Seedy Wheaty Bread,Bakery,,15,3.50,Published,Companion Bakery,,1.0,Loaf,true,FALSE,17,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5669720560762880.jpg?v=1610665590121,Our old favorite in a smaller size.*,,Light,
Semolina - FROZEN,Bakery,,0,6.50,Draft,Union Loafers,,1.0,Loaf,true,FALSE,1,https://union-loafers-cafe-and-bread-bakery.square.site/uploads/1/2/9/1/129144036/s642576876884555124_p50_i3_w2048.jpeg?width=640,"Sour dough white, covered in sesame seeds. Unsliced.",,Light,Frozen
Semolina - Thursday,Bakery,,8,6.75,Published,Union Loafers,,1.0,Loaf,true,FALSE,1,https://union-loafers-cafe-and-bread-bakery.square.site/uploads/1/2/9/1/129144036/s642576876884555124_p50_i3_w2048.jpeg?width=640,"""Semolina is a sesame-rolled italian sourdough. The crumb is clean and sweet against the nutty and rich crust. Its sourness is quite subdued from the addition of oil and sesame seeds, which lend a luxurious pop of textures and flavors."" Unsliced.",,Light,For Thursday!
Semolina - Wednesday,Bakery,,8,6.75,Published,Union Loafers,,1.0,Loaf,true,FALSE,1,https://union-loafers-cafe-and-bread-bakery.square.site/uploads/1/2/9/1/129144036/s642576876884555124_p50_i3_w2048.jpeg?width=640,"""Semolina is a sesame-rolled italian sourdough. The crumb is clean and sweet against the nutty and rich crust. Its sourness is quite subdued from the addition of oil and sesame seeds, which lend a luxurious pop of textures and flavors."" Unsliced.",,Light,For Wednesday!
Serrano Peppers - Hot,Produce - Vegetables,,0,1.00,Draft,Biver Farms,,1.0,6-pack,true,FALSE,10,https://fairshares.org/wp-content/uploads/2020/07/Serranos.jpg,Hot green serrano peppers.,,Light,
Sesame Hoagie - T,Bakery,,4,3.60,Published,Union Loafers,,1.0,Each,true,FALSE,1,https://images.squarespace-cdn.com/content/v1/59626a54e58c62cb702f966f/1550516597840-RQUDC10WZ33QFTLH6UAZ/Seal_blue.png?format=1500w,Classic roll with sesame seeds.,,Light,For Thursday!
Sesame Hoagie -W,Bakery,,4,3.60,Published,Union Loafers,,1.0,Each,true,FALSE,1,https://images.squarespace-cdn.com/content/v1/59626a54e58c62cb702f966f/1550516597840-RQUDC10WZ33QFTLH6UAZ/Seal_blue.png?format=1500w,Classic deli roll with sesame seeds.,,Light,For Wednesday
Shakshuka Sauce,Canned/Dried/Frozen Produce & Condiments,,13,11.50,Published,Clean Plate Pantry Sauces,,1.0,Jar,true,FALSE,6,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5049313138573312.jpg?v=1612905920792,"15 oz jar vegan and gluten freeFor serving:Bring the Clean Plate Pantry Shakshuka Sauce to a simmer in a skillet. With a spoon make a well in the sauce and crack an egg directly into it. Repeat with up to 5 more eggs. Or, serve sauce with pastas, poultry, or seafood.INGREDIENTS:San Marzano tomatoes (whole tomatoes, tomato puree), red peppers (red peppers, water, salt, citric acid), onion, harissa paste (dried chiles, red pepper, extra virgin olive oil, white wine vinegar, spices, sun dried tomato, garlic, salt, water, distilled white vinegar), garlic, salt, olive oil, spices, sherry, vinegar, sugar",,Light,
Shallots - Organic,Produce - Vegetables,,0,4.00,Draft,Blue Heron Orchard,,1.0,Share,true,FALSE,2,https://fairshares.org/wp-content/uploads/2020/01/shallots_001.png,"Shallots are a type of small onion, with a mild, sweet flavor. 3/4lb organic shallots.",,Light,
Shank Soup Bone BM&P /lbs.,Grassfed Beef,,3,10.15,Published,Bolyard's Meats & Provisions,,1.0,Lb.,true,FALSE,5,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5272485689425920.jpg?v=1727196517746,"Beef Shank Soup Bones, 2 per package. Around 1.8 to 2 pound packages at $10.15 per pound.",,Light,
Shank Soup Bone/lbs.,Grassfed Beef,,1,8.05,Published,D & M Farms,,1.0,lbs,true,FALSE,17,https://storage.googleapis.com/farmigo-images/1/6109270751051776/i/5647129569656832.jpg?v=1643748570795,Price will be adjusted according to exact weight. They are about 2 pound packages.,,Light,
